Ticket_ID,Customer_ID,Issue_Type,Ticket_Status,Date_Opened,Date_Closed,Resolution_Method
TKT001342,CUST000337,billing_discrepancy,closed,2025-11-06,2025-11-14,chatbot_automated
TKT001343,CUST000340,usage_concern,closed,2025-11-22,2025-12-02,system_auto_resolved
TKT001344,CUST000342,usage_concern,open,2025-11-28,,
TKT001345,CUST000342,energy_saving_advice,closed,2025-11-18,2025-11-20,chatbot_automated
TKT001346,CUST000343,billing_discrepancy,closed,2025-04-29,2025-05-12,human_agent
TKT001347,CUST000343,energy_saving_advice,closed,2026-01-01,2026-01-06,system_auto_resolved
TKT001348,CUST000345,energy_saving_advice,closed,2025-12-15,2025-12-18,chatbot_automated
TKT001349,CUST000345,account_management,closed,2025-01-27,2025-01-29,chatbot_automated
TKT001350,CUST000348,usage_concern,closed,2025-07-20,2025-08-02,human_agent
TKT001351,CUST000348,usage_concern,closed,2025-06-02,2025-06-04,human_agent
TKT001352,CUST000349,billing_discrepancy,closed,2025-09-15,2025-09-25,chatbot_automated
TKT001353,CUST000349,energy_saving_advice,closed,2025-03-18,2025-03-24,human_agent
TKT001354,CUST000350,billing_discrepancy,closed,2025-07-01,2025-07-12,human_agent
TKT001355,CUST000351,account_management,closed,2025-05-06,2025-05-18,human_agent
TKT001356,CUST000352,billing_discrepancy,closed,2025-03-14,2025-03-24,chatbot_automated
TKT001357,CUST000353,energy_saving_advice,closed,2025-10-03,2025-10-05,human_agent
TKT001358,CUST000354,service_interruption,in_progress,2025-06-12,,
TKT001359,CUST000354,energy_saving_advice,closed,2025-03-28,2025-04-03,human_agent
TKT001360,CUST000354,billing_discrepancy,closed,2025-08-01,2025-08-03,human_agent
TKT001361,CUST000354,billing_discrepancy,open,2025-09-04,,
TKT001362,CUST000354,technical_issue,closed,2025-01-19,2025-01-21,human_agent
TKT001363,CUST000354,technical_issue,in_progress,2025-03-14,,
TKT001364,CUST000355,billing_discrepancy,in_progress,2025-11-24,,
TKT001365,CUST000355,billing_discrepancy,closed,2025-05-09,2025-05-19,human_agent
TKT001366,CUST000356,energy_saving_advice,closed,2025-12-09,2025-12-21,chatbot_automated
TKT001367,CUST000361,energy_saving_advice,in_progress,2025-09-29,,
TKT001368,CUST000362,service_interruption,closed,2025-05-23,2025-05-25,chatbot_automated
TKT001369,CUST000362,billing_discrepancy,closed,2025-02-05,2025-02-06,human_agent
TKT001370,CUST000362,energy_saving_advice,closed,2025-12-28,2025-12-31,chatbot_automated
TKT001371,CUST000364,usage_concern,closed,2025-07-12,2025-07-23,human_agent
TKT001372,CUST000364,service_interruption,closed,2025-01-29,2025-02-05,human_agent
TKT001373,CUST000366,energy_saving_advice,closed,2025-06-11,2025-06-14,human_agent
TKT001374,CUST000366,energy_saving_advice,closed,2025-10-30,2025-11-02,human_agent
TKT001375,CUST000367,energy_saving_advice,open,2025-07-22,,
TKT001376,CUST000367,billing_discrepancy,closed,2025-08-15,2025-08-28,human_agent
TKT001377,CUST000367,billing_discrepancy,closed,2025-02-18,2025-02-21,human_agent
TKT001378,CUST000369,usage_concern,closed,2025-10-26,2025-10-28,chatbot_automated
TKT001379,CUST000370,usage_concern,open,2025-05-25,,
TKT001380,CUST000373,energy_saving_advice,closed,2025-12-01,2025-12-05,human_agent
TKT001381,CUST000373,account_management,closed,2025-10-27,2025-11-02,chatbot_automated
TKT001382,CUST000373,usage_concern,closed,2025-01-26,2025-01-31,chatbot_automated
TKT001383,CUST000374,billing_discrepancy,closed,2025-04-28,2025-05-08,human_agent
TKT001384,CUST000375,technical_issue,closed,2025-12-05,2025-12-12,chatbot_automated
TKT001385,CUST000375,usage_concern,closed,2025-08-25,2025-08-26,chatbot_automated
TKT001386,CUST000375,usage_concern,closed,2025-03-25,2025-03-29,human_agent
TKT001387,CUST000376,energy_saving_advice,closed,2025-09-12,2025-09-20,human_agent
TKT001388,CUST000376,technical_issue,closed,2025-12-02,2025-12-09,human_agent
TKT001389,CUST000376,usage_concern,closed,2025-08-04,2025-08-16,chatbot_automated
TKT001390,CUST000379,energy_saving_advice,closed,2025-06-03,2025-06-09,human_agent
TKT001391,CUST000382,service_interruption,open,2025-07-25,,
TKT001392,CUST000383,billing_discrepancy,closed,2025-05-07,2025-05-17,human_agent
TKT001393,CUST000383,service_interruption,in_progress,2025-06-01,,
TKT001394,CUST000384,energy_saving_advice,open,2025-07-28,,
TKT001395,CUST000385,usage_concern,closed,2025-05-16,2025-05-26,human_agent
TKT001396,CUST000387,energy_saving_advice,open,2025-02-05,,
TKT001397,CUST000388,billing_discrepancy,closed,2025-05-24,2025-06-02,human_agent
TKT001398,CUST000389,service_interruption,closed,2025-07-14,2025-07-20,human_agent
TKT001399,CUST000389,energy_saving_advice,open,2025-11-26,,
TKT001400,CUST000389,service_interruption,closed,2025-05-11,2025-05-22,human_agent
TKT001401,CUST000390,service_interruption,closed,2025-01-16,2025-01-20,human_agent
TKT001402,CUST000391,billing_discrepancy,closed,2025-09-01,2025-09-05,human_agent
TKT001403,CUST000391,billing_discrepancy,closed,2025-12-04,2025-12-11,chatbot_automated
TKT001404,CUST000391,service_interruption,closed,2025-02-07,2025-02-15,chatbot_automated
TKT001405,CUST000392,energy_saving_advice,closed,2025-01-20,2025-02-02,chatbot_automated
TKT001406,CUST000392,billing_discrepancy,open,2025-12-18,,
TKT001407,CUST000393,usage_concern,closed,2025-12-09,2025-12-13,chatbot_automated
TKT001408,CUST000393,billing_discrepancy,closed,2025-02-09,2025-02-10,human_agent
TKT001409,CUST000395,billing_discrepancy,closed,2025-07-29,2025-07-30,chatbot_automated
TKT001410,CUST000395,usage_concern,open,2025-11-19,,
TKT001411,CUST000396,energy_saving_advice,closed,2025-12-06,2025-12-08,human_agent
TKT001412,CUST000398,billing_discrepancy,open,2025-08-14,,
TKT001413,CUST000398,energy_saving_advice,closed,2025-06-17,2025-06-22,chatbot_automated
TKT001414,CUST000399,billing_discrepancy,closed,2025-06-26,2025-07-04,human_agent
TKT001415,CUST000400,service_interruption,closed,2025-05-15,2025-05-25,human_agent
TKT001416,CUST000400,energy_saving_advice,closed,2025-01-10,2025-01-18,system_auto_resolved
TKT001417,CUST000401,usage_concern,closed,2025-05-07,2025-05-16,chatbot_automated
TKT001418,CUST000402,energy_saving_advice,closed,2025-06-10,2025-06-11,human_agent
TKT001419,CUST000402,billing_discrepancy,closed,2025-01-25,2025-01-26,system_auto_resolved
TKT001420,CUST000402,billing_discrepancy,closed,2025-11-05,2025-11-07,human_agent
TKT001421,CUST000402,energy_saving_advice,open,2025-11-07,,
TKT001422,CUST000402,account_management,closed,2025-01-16,2025-01-21,chatbot_automated
TKT001423,CUST000403,billing_discrepancy,closed,2025-02-16,2025-02-20,system_auto_resolved
TKT001424,CUST000403,service_interruption,closed,2025-03-21,2025-03-25,human_agent
TKT001425,CUST000404,usage_concern,closed,2025-07-13,2025-07-19,human_agent
TKT001426,CUST000405,account_management,open,2025-04-07,,
TKT001427,CUST000405,energy_saving_advice,closed,2025-06-17,2025-06-24,chatbot_automated
TKT001428,CUST000406,billing_discrepancy,closed,2025-04-10,2025-04-18,system_auto_resolved
TKT001429,CUST000407,usage_concern,closed,2025-07-03,2025-07-06,chatbot_automated
TKT001430,CUST000409,technical_issue,closed,2025-04-14,2025-04-21,system_auto_resolved
TKT001431,CUST000409,billing_discrepancy,closed,2025-04-08,2025-04-12,human_agent
TKT001432,CUST000409,usage_concern,closed,2025-02-12,2025-02-18,human_agent
TKT001433,CUST000409,billing_discrepancy,closed,2025-01-23,2025-01-26,system_auto_resolved
TKT001434,CUST000410,billing_discrepancy,closed,2025-09-25,2025-10-06,human_agent
TKT001435,CUST000411,account_management,closed,2025-11-30,2025-12-03,human_agent
TKT001436,CUST000412,service_interruption,closed,2025-12-15,2025-12-24,chatbot_automated
TKT001437,CUST000412,energy_saving_advice,open,2025-07-17,,
TKT001438,CUST000412,usage_concern,closed,2025-12-09,2025-12-21,chatbot_automated
TKT001439,CUST000412,usage_concern,closed,2025-03-07,2025-03-17,human_agent
TKT001440,CUST000414,energy_saving_advice,closed,2025-04-15,2025-04-21,human_agent
TKT001441,CUST000414,billing_discrepancy,closed,2025-06-25,2025-07-03,system_auto_resolved
TKT001442,CUST000415,service_interruption,closed,2025-08-30,2025-09-05,human_agent
TKT001443,CUST000415,usage_concern,open,2025-06-08,,
TKT001444,CUST000415,energy_saving_advice,closed,2025-03-29,2025-04-07,chatbot_automated
TKT001445,CUST000415,billing_discrepancy,closed,2025-12-19,2025-12-22,human_agent
TKT001446,CUST000416,service_interruption,closed,2025-06-12,2025-06-25,chatbot_automated
TKT001447,CUST000416,usage_concern,in_progress,2025-02-07,,
TKT001448,CUST000417,service_interruption,closed,2025-06-11,2025-06-20,chatbot_automated
TKT001449,CUST000418,billing_discrepancy,open,2025-10-29,,
TKT001450,CUST000418,technical_issue,closed,2025-04-07,2025-04-20,human_agent
TKT001451,CUST000419,usage_concern,open,2025-10-09,,
TKT001452,CUST000421,billing_discrepancy,closed,2025-05-15,2025-05-22,chatbot_automated
TKT001453,CUST000421,energy_saving_advice,closed,2025-07-28,2025-08-02,human_agent
TKT001454,CUST000422,usage_concern,closed,2025-04-27,2025-04-30,human_agent
TKT001455,CUST000422,usage_concern,in_progress,2025-10-30,,
TKT001456,CUST000423,energy_saving_advice,closed,2025-10-28,2025-11-09,human_agent
TKT001457,CUST000423,usage_concern,open,2025-01-30,,
TKT001458,CUST000423,service_interruption,closed,2025-02-15,2025-02-26,human_agent
TKT001459,CUST000424,billing_discrepancy,closed,2025-09-04,2025-09-16,human_agent
TKT001460,CUST000426,usage_concern,in_progress,2025-02-02,,
TKT001461,CUST000428,billing_discrepancy,closed,2025-06-02,2025-06-11,system_auto_resolved
TKT001462,CUST000429,energy_saving_advice,closed,2025-08-07,2025-08-08,chatbot_automated
TKT001463,CUST000429,billing_discrepancy,closed,2025-12-10,2025-12-22,chatbot_automated
TKT001464,CUST000430,billing_discrepancy,closed,2025-06-20,2025-06-25,human_agent
TKT001465,CUST000430,energy_saving_advice,closed,2025-11-21,2025-12-02,human_agent
TKT001466,CUST000430,usage_concern,in_progress,2025-05-14,,
TKT001467,CUST000431,billing_discrepancy,closed,2025-12-02,2025-12-09,chatbot_automated
TKT001468,CUST000433,usage_concern,closed,2025-09-23,2025-09-26,human_agent
TKT001469,CUST000433,billing_discrepancy,closed,2025-04-09,2025-04-17,human_agent
TKT001470,CUST000434,billing_discrepancy,closed,2025-02-07,2025-02-15,system_auto_resolved
TKT001471,CUST000435,usage_concern,closed,2025-03-30,2025-04-05,system_auto_resolved
TKT001472,CUST000437,technical_issue,closed,2025-07-05,2025-07-16,human_agent
TKT001473,CUST000439,technical_issue,open,2025-06-24,,
TKT001474,CUST000439,energy_saving_advice,open,2025-05-14,,
TKT001475,CUST000440,service_interruption,closed,2025-09-06,2025-09-17,chatbot_automated
TKT001476,CUST000440,energy_saving_advice,closed,2025-04-15,2025-04-25,human_agent
TKT001477,CUST000442,technical_issue,closed,2025-07-07,2025-07-16,human_agent
TKT001478,CUST000445,usage_concern,open,2025-02-27,,
TKT001479,CUST000446,usage_concern,closed,2025-07-26,2025-07-30,system_auto_resolved
TKT001480,CUST000447,technical_issue,closed,2025-05-01,2025-05-04,human_agent
TKT001481,CUST000448,usage_concern,closed,2025-06-19,2025-07-01,chatbot_automated
TKT001482,CUST000450,billing_discrepancy,closed,2025-04-23,2025-04-29,chatbot_automated
TKT001483,CUST000450,billing_discrepancy,closed,2025-05-21,2025-05-31,human_agent
TKT001484,CUST000451,billing_discrepancy,closed,2025-12-01,2025-12-07,chatbot_automated
TKT001485,CUST000451,billing_discrepancy,closed,2025-12-03,2025-12-14,human_agent
TKT001486,CUST000452,billing_discrepancy,closed,2025-02-24,2025-03-03,chatbot_automated
TKT001487,CUST000453,usage_concern,closed,2025-11-17,2025-11-22,human_agent
TKT001488,CUST000455,energy_saving_advice,open,2025-04-22,,
TKT001489,CUST000457,billing_discrepancy,closed,2025-08-21,2025-08-28,chatbot_automated
TKT001490,CUST000459,account_management,closed,2025-09-23,2025-09-28,chatbot_automated
TKT001491,CUST000460,technical_issue,closed,2025-06-26,2025-07-09,chatbot_automated
TKT001492,CUST000461,account_management,closed,2025-07-07,2025-07-10,human_agent
TKT001493,CUST000461,energy_saving_advice,closed,2025-08-10,2025-08-11,human_agent
TKT001494,CUST000461,usage_concern,closed,2025-12-17,2025-12-28,system_auto_resolved
TKT001495,CUST000463,energy_saving_advice,open,2025-05-27,,
TKT001496,CUST000463,usage_concern,open,2025-12-29,,
TKT001497,CUST000465,service_interruption,open,2025-01-05,,
TKT001498,CUST000465,technical_issue,closed,2025-12-08,2025-12-21,system_auto_resolved
TKT001499,CUST000467,billing_discrepancy,closed,2025-11-23,2025-12-03,chatbot_automated
TKT001500,CUST000467,energy_saving_advice,closed,2025-12-10,2025-12-17,chatbot_automated
TKT001501,CUST000468,account_management,closed,2025-11-03,2025-11-12,chatbot_automated
TKT001502,CUST000470,usage_concern,closed,2025-05-15,2025-05-20,chatbot_automated
TKT001503,CUST000471,service_interruption,closed,2025-02-20,2025-02-21,human_agent
TKT001504,CUST000472,energy_saving_advice,closed,2025-04-01,2025-04-08,human_agent
TKT001505,CUST000472,billing_discrepancy,closed,2025-07-08,2025-07-16,system_auto_resolved
TKT001506,CUST000472,usage_concern,closed,2025-03-16,2025-03-20,chatbot_automated
TKT001507,CUST000475,technical_issue,closed,2025-11-24,2025-12-05,human_agent
TKT001508,CUST000476,usage_concern,closed,2025-01-22,2025-01-25,human_agent
TKT001509,CUST000478,billing_discrepancy,in_progress,2025-10-02,,
TKT001510,CUST000480,usage_concern,closed,2025-02-18,2025-02-21,human_agent
TKT001511,CUST000480,energy_saving_advice,closed,2025-05-23,2025-06-04,chatbot_automated
TKT001512,CUST000481,billing_discrepancy,closed,2025-12-13,2025-12-24,chatbot_automated
TKT001513,CUST000482,energy_saving_advice,open,2025-08-23,,
TKT001514,CUST000483,service_interruption,closed,2026-01-02,2026-01-13,chatbot_automated
TKT001515,CUST000485,account_management,closed,2025-08-26,2025-09-08,chatbot_automated
TKT001516,CUST000485,billing_discrepancy,in_progress,2025-10-15,,
TKT001517,CUST000488,billing_discrepancy,closed,2025-11-17,2025-11-24,chatbot_automated
TKT001518,CUST000490,billing_discrepancy,closed,2025-06-30,2025-07-02,human_agent
TKT001519,CUST000491,billing_discrepancy,in_progress,2025-01-20,,
TKT001520,CUST000493,service_interruption,closed,2025-09-27,2025-10-05,human_agent
TKT001521,CUST000495,energy_saving_advice,closed,2025-09-30,2025-10-11,human_agent
TKT001522,CUST000495,usage_concern,closed,2025-05-28,2025-06-02,human_agent
TKT001523,CUST000496,billing_discrepancy,closed,2025-07-19,2025-07-21,human_agent
TKT001524,CUST000496,service_interruption,closed,2025-02-02,2025-02-08,human_agent
TKT001525,CUST000497,account_management,closed,2025-02-16,2025-02-22,human_agent
TKT001526,CUST000499,usage_concern,closed,2025-05-15,2025-05-24,human_agent
TKT001527,CUST000499,billing_discrepancy,in_progress,2025-02-21,,
TKT001528,CUST000500,energy_saving_advice,open,2025-08-07,,
TKT001529,CUST000503,billing_discrepancy,closed,2025-01-25,2025-02-04,human_agent
TKT001530,CUST000503,usage_concern,in_progress,2025-02-02,,
TKT001531,CUST000504,billing_discrepancy,closed,2025-08-03,2025-08-06,human_agent
TKT001532,CUST000504,energy_saving_advice,closed,2025-04-23,2025-05-05,human_agent
TKT001533,CUST000507,usage_concern,closed,2025-01-24,2025-02-05,chatbot_automated
TKT001534,CUST000507,billing_discrepancy,closed,2025-08-03,2025-08-16,human_agent
TKT001535,CUST000508,service_interruption,closed,2025-03-01,2025-03-03,system_auto_resolved
TKT001536,CUST000509,service_interruption,open,2025-11-26,,
TKT001537,CUST000510,usage_concern,closed,2025-11-02,2025-11-09,human_agent
TKT001538,CUST000510,account_management,closed,2025-01-05,2025-01-06,human_agent
TKT001539,CUST000513,usage_concern,closed,2025-10-06,2025-10-14,human_agent
TKT001540,CUST000515,billing_discrepancy,in_progress,2025-09-20,,
TKT001541,CUST000515,billing_discrepancy,open,2025-09-12,,
TKT001542,CUST000516,energy_saving_advice,closed,2025-02-28,2025-03-01,human_agent
TKT001543,CUST000517,usage_concern,closed,2025-09-22,2025-10-02,human_agent
TKT001544,CUST000519,billing_discrepancy,closed,2025-01-12,2025-01-15,system_auto_resolved
TKT001545,CUST000519,account_management,closed,2025-09-30,2025-10-05,human_agent
TKT001546,CUST000520,service_interruption,closed,2025-07-07,2025-07-16,human_agent
TKT001547,CUST000521,account_management,closed,2025-07-28,2025-08-04,human_agent
TKT001548,CUST000521,usage_concern,closed,2025-10-22,2025-11-04,chatbot_automated
TKT001549,CUST000522,billing_discrepancy,closed,2025-12-29,2026-01-10,system_auto_resolved
TKT001550,CUST000524,account_management,open,2025-08-15,,
TKT001551,CUST000525,billing_discrepancy,closed,2025-06-19,2025-06-27,human_agent
TKT001552,CUST000525,billing_discrepancy,open,2025-06-24,,
TKT001553,CUST000526,usage_concern,closed,2025-09-13,2025-09-19,human_agent
TKT001554,CUST000526,service_interruption,open,2025-07-20,,
TKT001555,CUST000527,billing_discrepancy,closed,2025-07-04,2025-07-12,chatbot_automated
TKT001556,CUST000530,energy_saving_advice,closed,2025-07-21,2025-07-30,human_agent
TKT001557,CUST000531,energy_saving_advice,closed,2025-09-28,2025-10-01,human_agent
TKT001558,CUST000531,billing_discrepancy,closed,2025-11-16,2025-11-21,human_agent
TKT001559,CUST000531,energy_saving_advice,closed,2025-11-27,2025-12-09,human_agent
TKT001560,CUST000532,usage_concern,in_progress,2025-04-21,,
TKT001561,CUST000533,usage_concern,closed,2025-04-14,2025-04-27,human_agent
TKT001562,CUST000534,service_interruption,in_progress,2025-06-22,,
TKT001563,CUST000534,energy_saving_advice,closed,2025-12-07,2025-12-17,chatbot_automated
TKT001564,CUST000534,usage_concern,open,2025-08-01,,
TKT001565,CUST000536,billing_discrepancy,closed,2025-08-26,2025-09-05,human_agent
TKT001566,CUST000537,energy_saving_advice,closed,2025-06-09,2025-06-19,human_agent
TKT001567,CUST000537,billing_discrepancy,closed,2025-06-06,2025-06-07,chatbot_automated
TKT001568,CUST000540,technical_issue,closed,2025-01-06,2025-01-16,human_agent
TKT001569,CUST000540,usage_concern,closed,2025-05-15,2025-05-23,system_auto_resolved
TKT001570,CUST000540,service_interruption,open,2025-04-16,,
TKT001571,CUST000541,service_interruption,closed,2025-01-11,2025-01-15,chatbot_automated
TKT001572,CUST000541,usage_concern,closed,2025-11-24,2025-11-26,chatbot_automated
